country,country_code,version,effective_from,province_code,province_name_fr,province_name_en,is_quebec,smic_multiple,gross_monthly_cad,cpp_qpp_employer_monthly_cad,cpp_qpp_employee_monthly_cad,ei_employer_monthly_cad,ei_employee_monthly_cad,qpip_employer_monthly_cad,qpip_employee_monthly_cad,ontario_eht_monthly_cad,quebec_fss_monthly_cad,workers_comp_monthly_cad,federal_tax_annual_cad,provincial_tax_annual_cad,employee_contributions_monthly_cad,employer_contributions_monthly_cad,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_cad,income_tax_monthly_cad,net_after_income_tax_monthly_cad,employer_cost_monthly_cad,social_wedge_monthly_cad,total_wedge_after_income_tax_monthly_cad,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_cad,delta_net_before_income_tax_monthly_cad,delta_net_after_income_tax_monthly_cad,delta_employer_cost_monthly_cad,delta_social_wedge_monthly_cad,delta_total_wedge_after_income_tax_monthly_cad,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.61,17114.240187,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,171.142402,39950.008363,32004.923271,480.793333,689.371402,0.02809317434369914,0.04028057303961687,16633.446854,5996.244303,10637.202551,17803.611589,1170.164735,7166.409038,1.0703501051524618,1.6737118151010937,30.506666999997833,30.50666700000147,15.163360000000466,30.811733999998978,0.3050660000001244,15.648372999999992,1.0000000000001192,0.497050693869689,1.010000010817346,0.009999978037592441,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.62,17144.746854,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,171.447469,40057.251244,32081.800072,480.793333,689.676469,0.028043186488995054,0.04022669301641471,16663.953521,6011.58761,10652.365911,17834.423323,1170.469802,7182.057412,1.0702396223334227,1.6742218087150242,30.50666700000147,30.506666999997833,15.163360000000466,30.811733999998978,0.3050670000000082,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0100000108172253,0.01000001081730736,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.63,17175.253521,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,171.752535,40164.494125,32158.676873,480.793333,689.981535,0.027993376211039468,0.04017300439649212,16694.460188,6026.930917,10667.529271,17865.235056,1170.774869,7197.705785,1.0701295432965403,1.6747303524680437,30.506666999997833,30.50666700000147,15.163359999998647,30.811733000002278,0.3050670000000082,15.648372999999992,1.0000000000001192,0.49705069386962936,1.009999978037734,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.64,17205.760188,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,172.057602,40271.737007,32235.553674,480.793333,690.286602,0.027943742565275216,0.040119506161746574,16724.966855,6042.274223,10682.692631,17896.04679,1171.079935,7213.354159,1.0700198658322948,1.6752374525340903,30.50666700000147,30.506666999997833,15.163360000000466,30.811733999998978,0.30506599999989703,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0100000108172253,0.009999978037583795,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.65,17236.266855,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,172.362669,40378.979888,32312.430475,480.793333,690.591669,0.027894284613832247,0.04006619730128331,16755.473522,6057.61753,10697.855991,17926.858524,1171.385002,7229.002532,1.0699105877472581,1.6757431150520985,30.50666700000147,30.50666700000147,15.163360000000466,30.811733999998978,0.3050670000000082,15.648372999999992,1.0,0.4970506938696297,1.0100000108172253,0.01000001081730736,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.66,17266.773522,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,172.667735,40486.222769,32389.307275,480.793333,690.896735,0.027845001425468585,0.04001307681135172,16785.980189,6072.960837,10713.019352,17957.670257,1171.690069,7244.650906,1.0698017068639472,1.6762473461262473,30.506666999997833,30.50666700000147,15.163360999998986,30.811733000002278,0.3050670000000082,15.648373999999421,1.0000000000001192,0.4970507266493604,1.009999978037734,0.010000010817308553,0.5129493169476866
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.67,17297.280189,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,172.972802,40593.46565,32466.184076,480.793333,691.201802,0.027795892075511853,0.03996014369528231,16816.486856,6088.304144,10728.182712,17988.481991,1171.995135,7260.299279,1.06969322102068,1.6767501518262027,30.50666700000147,30.506666999997833,15.163360000000466,30.811733999998978,0.30506599999989703,15.648372999999992,0.9999999999998808,0.4970506938696297,1.0100000108172253,0.009999978037583795,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.68,17327.786856,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,173.277869,40700.708531,32543.060877,480.793333,691.506869,0.027746955645801447,0.03990739696342442,16846.993523,6103.647451,10743.346072,18019.293725,1172.300202,7275.947653,1.0695851280714312,1.6772515381873638,30.506666999997833,30.50666700000147,15.163360000000466,30.811733999998978,0.3050670000000082,15.64837400000033,1.0000000000001192,0.497050693869689,1.010000010817346,0.010000010817308553,0.5129493169477165
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.69,17358.293523,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,173.582935,40807.951412,32619.937678,480.793333,691.811935,0.027698191224631314,0.03985483563308448,16877.50019,6118.990757,10758.509432,18050.105458,1172.605269,7291.596026,1.0694774258856932,1.6777515112111057,30.50666700000147,30.506666999997833,15.163360000000466,30.811733000002278,0.3050670000000082,15.648372999999992,0.9999999999998808,0.4970506938696297,1.0099999780376137,0.01000001081730736,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.7,17388.80019,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,173.888002,40915.194293,32696.814479,480.793333,692.117002,0.027649597906693368,0.03980245872846503,16908.006857,6134.334064,10773.672792,18080.917192,1172.910335,7307.2444,1.069370112348332,1.6782500768650144,30.50666700000147,30.50666700000147,15.163359999998647,30.811733999998978,0.3050660000001244,15.648373999999421,1.0,0.49705069386957007,1.0100000108172253,0.009999978037591247,0.5129493169476255
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.71,17419.306857,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,174.193069,41022.437174,32773.69128,480.793333,692.422069,0.027601174793021405,0.03975026528060432,16938.513524,6149.677371,10788.836153,18111.728926,1173.215402,7322.892773,1.0692631853594534,1.6787472410831283,30.506666999997833,30.50666700000147,15.163361000000805,30.811733999998978,0.3050670000000082,15.648372999999992,1.0000000000001192,0.49705072664942,1.010000010817346,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.72,17449.813524,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,174.498135,41129.680055,32850.56808,480.793333,692.727135,0.0275529209909357,0.03969825432731655,16969.020191,6165.020678,10803.999513,18142.540659,1173.520469,7338.541147,1.0691566428342631,1.6792430097661744,30.50666700000147,30.506666999997833,15.163360000000466,30.81173299999864,0.3050670000000082,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0099999780374944,0.01000001081730736,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.73,17480.320191,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,174.803202,41236.922936,32927.444881,480.793333,693.032202,0.027504835613988168,0.039646424913132756,16999.526858,6180.363985,10819.162873,18173.352393,1173.825535,7354.18952,1.0690504827029317,1.6797373887817943,30.506666999997833,30.50666700000147,15.163359999998647,30.811734000002616,0.30506599999989703,15.648372999999992,1.0000000000001192,0.49705069386962936,1.0100000108174652,0.009999978037584987,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.74,17510.826858,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,175.108269,41344.165817,33004.321682,480.793333,693.337269,0.02745691778190805,0.039594776089242285,17030.033525,6195.707292,10834.326233,18204.164127,1174.130602,7369.837894,1.068944702910461,1.6802303839647856,30.50666700000147,30.506666999997833,15.163360000000466,30.811733999998978,0.3050670000000082,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0100000108172253,0.01000001081730736,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.75,17541.333525,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,175.413335,41451.408698,33081.198483,480.793333,693.642335,0.02740916662054821,0.039543306913434904,17060.540192,6211.050598,10849.489593,18234.97586,1174.435669,7385.486267,1.0688393014165516,1.6807220011173252,30.506666999997833,30.50666700000147,15.163360000000466,30.81173299999864,0.3050670000000082,15.648372999999992,1.0000000000001192,0.497050693869689,1.0099999780376148,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.76,17571.840192,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,175.718402,41558.651579,33158.075284,480.793333,693.947402,0.027361581261831983,0.03949201645004353,17091.046859,6226.393905,10864.652953,18265.787594,1174.740735,7401.134641,1.0687342761954712,1.6812122460091978,30.50666700000147,30.506666999997833,15.163360000000466,30.811734000002616,0.3050660000001244,15.648373999999421,0.9999999999998808,0.4970506938696297,1.0100000108173446,0.009999978037591247,0.5129493169476255
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.77,17602.346859,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,176.023469,41665.89446,33234.952085,480.793333,694.252469,0.027314160843700554,0.039440903769887466,17121.553526,6241.737212,10879.816314,18296.599328,1175.045802,7416.783014,1.068629625235925,1.6817011243780238,30.50666700000147,30.50666700000147,15.163360999998986,30.811733999998978,0.3050670000000082,15.648372999999992,1.0,0.4970507266493011,1.0100000108172253,0.01000001081730736,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.78,17632.853526,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,176.328535,41773.137341,33311.828886,480.793333,694.557535,0.027266904510060933,0.039389967950216376,17152.060193,6257.080519,10894.979674,18327.411061,1175.350869,7432.431387,1.0685253465409277,1.6821886419294798,30.506666999997833,30.50666700000147,15.163360000000466,30.81173299999864,0.3050670000000082,15.648372999999992,1.0000000000001192,0.497050693869689,1.0099999780376148,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.79,17663.360193,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,176.633602,41880.380222,33388.705686,480.793333,694.862602,0.027219811410734405,0.0393392080746547,17182.56686,6272.423826,10910.143034,18358.222795,1175.655935,7448.079761,1.0684214381276758,1.682674804337525,30.50666700000147,30.506666999997833,15.163360000000466,30.811734000002616,0.30506599999989703,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0100000108173446,0.009999978037583795,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.8,17693.86686,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,176.938669,41987.623103,33465.582487,480.793333,695.167669,0.02717288070140555,0.03928862323314668,17213.073527,6287.767133,10925.306394,18389.034529,1175.961002,7463.728134,1.0683178980274222,1.683159617244617,30.506666999997833,30.50666700000147,15.163359999998647,30.811733999998978,0.3050670000000082,15.648372999999992,1.0000000000001192,0.49705069386962936,1.010000010817346,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.81,17724.373527,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,177.243735,42094.865984,33542.459288,480.793333,695.472735,0.02712611154357181,0.039238212521902016,17243.580194,6303.110439,10940.469754,18419.846262,1176.266069,7479.376508,1.0682147242853524,1.683643086261932,30.50666700000147,30.506666999997833,15.163360000000466,30.81173299999864,0.3050670000000082,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0099999780374944,0.01000001081730736,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.82,17754.880194,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,177.548802,42202.108866,33619.336089,480.793333,695.777802,0.027079503104493505,0.03918797504334204,17274.086861,6318.453746,10955.633114,18450.657996,1176.571135,7495.024881,1.0681119149604603,1.6841252169695822,30.50666700000147,30.50666700000147,15.163360000000466,30.811734000002616,0.30506599999989703,15.648372999999992,1.0,0.4970506938696297,1.0100000108173446,0.009999978037583795,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.83,17785.386861,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,177.853869,42309.351747,33696.21289,480.793333,696.082869,0.02703305455714446,0.03913790990604643,17304.593528,6333.797053,10970.796475,18481.46973,1176.876202,7510.673255,1.068009468125428,1.6846060149168276,30.506666999997833,30.50666700000147,15.163360999998986,30.811733999998978,0.3050670000000082,15.648373999999421,1.0000000000001192,0.4970507266493604,1.010000010817346,0.010000010817308553,0.5129493169476866
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.84,17815.893528,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,178.158935,42416.594628,33773.089691,480.793333,696.387935,0.02698676508016305,0.03908801622470046,17335.100195,6349.14036,10985.959835,18512.281463,1177.181269,7526.321628,1.067907381866504,1.6850854856222932,30.50666700000147,30.506666999997833,15.163360000000466,30.81173299999864,0.3050670000000082,15.648372999999992,0.9999999999998808,0.4970506938696297,1.0099999780374944,0.01000001081730736,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.85,17846.400195,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,178.464002,42523.837509,33849.966491,480.793333,696.693002,0.026940633857803795,0.03903829312004285,17365.606862,6364.483667,11001.123195,18543.093197,1177.486335,7541.970002,1.0678056542833843,1.6855636345741751,30.506666999997833,30.50666700000147,15.163360000000466,30.811733999998978,0.3050660000001244,15.64837400000033,1.0000000000001192,0.497050693869689,1.010000010817346,0.009999978037592441,0.5129493169477165
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.86,17876.906862,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,178.769069,42631.08039,33926.843292,480.793333,696.998069,0.02689466007988945,0.03898873971881411,17396.113529,6379.826973,11016.286555,18573.904931,1177.791402,7557.618375,1.0677042834890953,1.6860404672304548,30.50666700000147,30.506666999997833,15.163360000000466,30.811734000002616,0.3050670000000082,15.648372999999992,0.9999999999998808,0.4970506938696297,1.0100000108173446,0.01000001081730736,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.87,17907.413529,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,179.074135,42738.323271,34003.720093,480.793333,697.303135,0.026848842941763578,0.038939355153705404,17426.620196,6395.17028,11031.449915,18604.716664,1178.096469,7573.266749,1.0676032676098766,1.6865159890191028,30.50666700000147,30.50666700000147,15.163359999998647,30.81173299999864,0.3050670000000082,15.64837400000033,1.0,0.49705069386957007,1.0099999780374944,0.01000001081730736,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.88,17937.920196,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,179.379202,42845.566152,34080.596894,480.793333,697.608202,0.02680318164424357,0.03889013856330794,17457.126863,6410.513587,11046.613276,18635.528398,1178.401535,7588.915122,1.0675026047850653,1.686990205338288,30.506666999997833,30.50666700000147,15.163361000000805,30.811733999998978,0.30506599999989703,15.648372999999992,1.0000000000001192,0.49705072664942,1.010000010817346,0.009999978037584987,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.89,17968.426863,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,179.684269,42952.809033,34157.473695,480.793333,697.913269,0.02675767539357423,0.038841089092062936,17487.63353,6425.856894,11061.776636,18666.340132,1178.706602,7604.563496,1.067402293166982,1.6874631215565783,30.50666700000147,30.506666999997833,15.163360000000466,30.811734000002616,0.3050670000000082,15.648373999999421,0.9999999999998808,0.4970506938696297,1.0100000108173446,0.01000001081730736,0.5129493169476255
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.9,17998.93353,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,179.989335,43060.051914,34234.350496,480.793333,698.218335,0.02671232340138173,0.038792205890211984,17518.140197,6441.200201,11076.939996,18697.151865,1179.011669,7620.211869,1.0673023309208174,1.687934743013147,30.506666999997833,30.50666700000147,15.163359999998647,30.81173299999864,0.3050670000000082,15.648372999999992,1.0000000000001192,0.49705069386962936,1.0099999780376148,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.91,18029.440197,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,180.294402,43167.294795,34311.227296,480.793333,698.523402,0.026667124884628118,0.038743488113748,17548.646864,6456.543508,11092.103356,18727.963599,1179.316735,7635.860243,1.0672027162245217,1.6884050750179704,30.50666700000147,30.506666999997833,15.163360000000466,30.811733999998978,0.3050660000001244,15.64837400000033,0.9999999999998808,0.4970506938696297,1.0100000108172253,0.009999978037591247,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.92,18059.946864,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,180.599469,43274.537676,34388.104097,480.793333,698.828469,0.02662207906556625,0.03869493492436667,17579.153531,6471.886814,11107.266716,18758.775333,1179.621802,7651.508616,1.0671034472686922,1.6888741228520305,30.50666700000147,30.50666700000147,15.163360000000466,30.811734000002616,0.3050669999997808,15.648372999999992,1.0,0.4970506938696297,1.0100000108173446,0.010000010817299907,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.93,18090.453531,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,180.904535,43381.780557,34464.980898,480.793333,699.133535,0.026577185171695147,0.03864654548941833,17609.660198,6487.230121,11122.430076,18789.587066,1179.926869,7667.15699,1.0670045222564646,1.6893418917675092,30.506666999997833,30.50666700000147,15.163360000000466,30.81173299999864,0.3050670000000082,15.64837400000033,1.0000000000001192,0.497050693869689,1.0099999780376148,0.010000010817308553,0.5129493169477165
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.94,18120.960198,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,181.209602,43489.023438,34541.857699,480.793333,699.438602,0.026532442435715856,0.038598318981860384,17640.166865,6502.573428,11137.593437,18820.3988,1180.231935,7682.805363,1.0669059394034046,1.689808386987987,30.50666700000147,30.506666999997833,15.163360999998986,30.811733999998978,0.3050660000001244,15.648372999999992,0.9999999999998808,0.4970507266493011,1.0100000108172253,0.009999978037591247,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.95,18151.466865,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,181.514669,43596.266319,34618.7345,480.793333,699.743669,0.026487850095487764,0.0385502545802102,17670.673532,6517.916735,11152.756797,18851.210534,1180.537002,7698.453737,1.0668076969374007,1.6902736137086345,30.506666999997833,30.50666700000147,15.163360000000466,30.811734000002616,0.3050670000000082,15.648373999999421,1.0000000000001192,0.497050693869689,1.0100000108174652,0.010000010817308553,0.5129493169476866
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.96,18181.973532,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,181.819735,43703.5092,34695.611301,480.793333,700.048735,0.02644340739398527,0.03850235146849844,17701.180199,6533.260042,11167.920157,18882.022267,1180.842069,7714.10211,1.0667097930985574,1.6907375770964093,30.50666700000147,30.506666999997833,15.163360000000466,30.81173299999864,0.3050670000000082,15.648372999999992,0.9999999999998808,0.4970506938696297,1.0099999780374944,0.01000001081730736,0.5129492841679243
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.97,18212.480199,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,182.124802,43810.752081,34772.488101,480.793333,700.353802,0.026399113579254976,0.038454608836222905,17731.686866,6548.603349,11183.083517,18912.834001,1181.147135,7729.750484,1.066612226139091,1.6912002822902439,30.50666700000147,30.50666700000147,15.163359999998647,30.811733999998978,0.30506599999989703,15.64837400000033,1.0,0.49705069386957007,1.0100000108172253,0.009999978037583795,0.5129493169476553
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.98,18242.986866,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,182.429869,43917.994962,34849.364902,480.793333,700.658869,0.026354967904373278,0.03840702587830278,17762.193533,6563.946655,11198.246877,18943.645735,1181.452202,7745.398857,1.0665149943232244,1.6916617344012363,30.506666999997833,30.50666700000147,15.163360000000466,30.811733999998978,0.3050670000000082,15.648372999999992,1.0000000000001192,0.497050693869689,1.010000010817346,0.010000010817308553,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,5.99,18273.493533,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,182.734935,44025.237843,34926.241703,480.793333,700.963935,0.026310969627404375,0.038359601795033504,17792.7002,6579.289962,11213.410237,18974.457468,1181.757269,7761.047231,1.0664180959270857,1.69212193851284,30.50666700000147,30.506666999997833,15.163360000000466,30.811733000002278,0.3050670000000082,15.648373999999421,0.9999999999998808,0.4970506938696297,1.0099999780376137,0.01000001081730736,0.5129493169476255
Canada,CA,2026-01,2026-01-01,NS,Nouvelle-Ecosse,Nova Scotia,False,6.0,18304.0002,387.204167,387.204167,131.024833,93.589167,0.0,0.0,0.0,0.0,183.040002,44132.480725,35003.118504,480.793333,701.269002,0.026267118011358698,0.03831233579204178,17823.206867,6594.633269,11228.573598,19005.269202,1182.062335,7776.695604,1.0663215292386048,1.6925808996810485,30.506666999997833,30.50666700000147,15.163361000000805,30.811733999998978,0.3050660000001244,15.648372999999992,1.0000000000001192,0.49705072664942,1.010000010817346,0.009999978037592441,0.5129492841679855
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.8,2440.53336,127.857568,127.857568,55.692971,39.780694,0.0,0.0,0.0,0.0,24.405334,1515.183765,535.527729,167.638262,207.955873,0.06868919096493455,0.08520919096493451,2272.895098,170.892624,2102.002473,2648.489233,375.594135,546.48676,1.1652492169497355,1.259983880391273,,,,,,,,,,,
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.81,2471.040027,129.672715,129.672715,56.389133,40.277952,0.0,0.0,0.0,0.0,24.7104,1562.550124,555.489267,169.950667,210.772249,0.06877697873079953,0.08529697873079953,2301.08936,176.503283,2124.586077,2681.812276,380.722916,557.226199,1.1654533381827326,1.2622751813108573,30.506667000000107,28.19426199999998,22.583603999999923,33.323043000000325,5.128781000000004,10.739438999999948,0.9242000117548037,0.7402842139391971,1.092320016473783,0.168120004718968,0.3520358025345709
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.82,2501.546694,131.487862,131.487862,57.085296,40.775211,0.0,0.0,0.0,0.0,25.015467,1609.916484,575.450804,172.263073,213.588624,0.06886262533164345,0.08538262533164345,2329.283621,182.113941,2147.169681,2715.135318,385.851697,567.965637,1.1656525179415385,1.264518283122467,30.506667000000107,28.194261000000097,22.583603999999923,33.32304199999999,5.128781000000004,10.739438000000064,0.9241999789750875,0.7402842139391971,1.0923199836940518,0.168120004718968,0.3520357697548548
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.83,2532.053361,133.303008,133.303008,57.781458,41.27247,0.0,0.0,0.0,0.0,25.320534,1657.282843,595.412341,174.575478,216.405,0.06894620815897304,0.08546620815897303,2357.477883,187.724599,2169.753284,2748.458361,390.980478,578.705076,1.165846933518865,1.2667146908491225,30.506667000000107,28.19426199999998,22.58360300000004,33.32304299999987,5.128781000000004,10.739438999999948,0.9242000117548037,0.740284181159481,1.092320016473768,0.168120004718968,0.3520358025345709
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.84,2562.560028,135.118155,135.118155,58.47762,41.769728,0.0,0.0,0.0,0.0,25.6256,1704.649203,615.373878,176.887883,219.221375,0.06902780091898528,0.08554780091898527,2385.672145,193.335257,2192.336888,2781.781403,396.109259,589.444515,1.166036753826329,1.2688658474999386,30.506666999999652,28.19426199999998,22.583603999999923,33.32304199999999,5.128781000000004,10.739439000000061,0.9242000117548175,0.7402842139392082,1.0923199836940682,0.1681200047189705,0.35203580253457983
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.85,2593.066695,136.933302,136.933302,59.173782,42.266987,0.0,0.0,0.0,0.0,25.930667,1752.015562,635.335416,179.200289,222.037751,0.06910747384935015,0.08562747384935016,2413.866406,198.945915,2214.920491,2815.104446,401.238039,600.183954,1.1662221398839108,1.270973137231631,30.506667000000107,28.194261000000097,22.58360300000004,33.32304299999987,5.128780000000006,10.739438999999948,0.9241999789750875,0.740284181159481,1.092320016473768,0.16811997193924816,0.3520358025345709
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.86,2623.573362,138.748448,138.748448,59.869944,42.764246,0.0,0.0,0.0,0.0,26.235734,1799.381922,655.296953,181.512694,224.854126,0.06918529392086935,0.08570529392086933,2442.060668,204.556573,2237.504095,2848.427488,406.36682,610.923393,1.1664032452755113,1.2730378883185673,30.506667000000107,28.19426199999998,22.583603999999923,33.32304199999999,5.128781000000004,10.739439000000061,0.9242000117548037,0.7402842139391971,1.0923199836940518,0.168120004718968,0.3520358025345746
Canada,CA,2026-01,2026-01-01,NT,Territoires du Nord-Ouest,Northwest Territories,False,0.87,2654.080029,140.563595,140.563595,60.566106,43.261504,0.0,0.0,0.0,0.0,26.5408,1846.748282,675.25849,183.8251,227.670502,0.06926132502522715,0.08578132502522715,2470.254929,210.167231,2260.087699,2881.750531,411.495601,621.662832,1.1665802165733112,1.2750613759447462,30.506667000000107,28.194261000000097,22.583604000000378,33.323043000000325,5.128781000000004,10.739438999999948,0.9241999789750875,0.740284213939212,1.092320016473783,0.168120004718968,0.3520358025345709
